generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
72,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
73,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
74,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
75,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
76,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
77,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(1.2916666666666585, 22.708333333333336, 1, 3.6842105263157903)",28.684210526315784,28.684210526315784,1,0,0.0,0.3055555555555556,0.22708333333333336,0.022916666666666585,0.9270833333333334,0.3229166666666667
78,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
79,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
80,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
81,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
82,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
83,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
84,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
85,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
86,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
87,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
88,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
89,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
90,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
91,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
92,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
93,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
94,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
95,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
96,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
97,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
98,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
99,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
100,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
101,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.7997685185185186, 15.30092592592593, 0, 6.315789473684211)",22.41648391812866,22.41648391812866,0,6,0.003472222222222222,0.375,0.1530092592592593,0.017997685185185186,0.9320023148148148,0.39699074074074076
102,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
103,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
104,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
105,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
106,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
107,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
108,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
109,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
110,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
111,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
112,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
113,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
114,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
115,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
116,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
117,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
118,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 18.425925925925927, 0, 3.6842105263157903)",22.29069200779728,22.29069200779728,0,2,0.0011574074074074073,0.3055555555555556,0.1842592592592593,0.011805555555555625,0.9618055555555556,0.36574074074074076
119,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
120,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
121,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
122,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
123,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
124,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
125,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
126,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
127,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(3.83796296296296, 11.944444444444446, 0, 5.6140350877193015)",21.396442495126706,21.396442495126706,0,8,0.004629629629629629,0.35648148148148157,0.11944444444444446,0.048379629629629606,0.9016203703703703,0.4305555555555556
128,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 13.796296296296301, 0, 4.385964912280703)",18.182261208577003,18.182261208577003,0,12,0.006944444444444444,0.3240740740740741,0.137962962962963,0.001388888888888884,0.9513888888888888,0.41203703703703703
129,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 13.796296296296301, 0, 4.385964912280703)",18.182261208577003,18.182261208577003,0,12,0.006944444444444444,0.3240740740740741,0.137962962962963,0.001388888888888884,0.9513888888888888,0.41203703703703703
